event_id,file,subject,session,block,game,chunk,start_pos,end_pos,pre_pos,commit_pos,length_real_steps,start_global_idx,end_global_idx,commit_global_idx,commit_action,entropy_at_pre,entropy_at_onset,entropy_at_commit,margin_at_pre,margin_at_onset,margin_at_commit,q_gap_at_pre,q_gap_at_onset,q_gap_at_commit,rollout_spread_at_pre,rollout_spread_at_onset,rollout_spread_at_commit,cross2,is_long,bout_class
sub001-ses04-block4-game2_001::b0575,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11884,11887,11883,11888,4,597598,597740,597790,1,1.0447315773613026,1.1718942771791827,1.0445238966248125,0.45887525439739707,0.4077657797792169,0.5043438990476004,0.0,2.081855058670044,0.0051555633544921875,0.0,0.10062360763549805,0.47265100479125977,26,0,Short
sub001-ses04-block4-game2_001::b0576,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11893,11893,11892,11894,1,598047,598047,598099,3,1.2003334321778893,1.206037045212333,1.3457752376927747,0.07899654000218276,0.043410534547478064,0.2597592050284374,0.02534949779510498,2.068319320678711,0.12601780891418457,0.200974702835083,0.16425347328186035,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0577,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11910,11913,11909,11914,4,598880,599025,599077,1,1.144508923227752,1.1684542775739275,1.2183570329964906,0.4709408374022025,0.3273044324331814,0.4565927393882516,0.10021555423736572,1.4998973608016968,0.26688456535339355,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0578,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11936,11936,11935,11937,1,600159,600159,600208,1,0.6011578067543415,0.4911526144352324,0.9011839553417778,0.7270610001081471,0.7961079267581322,0.5987662342669758,0.0,0.21470320224761963,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0579,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11942,11948,11941,11949,7,600463,600757,600808,3,1.132368075437958,1.2127891708530651,1.1179806155100795,0.4814838737181725,0.4274690624644591,0.4870841344785296,1.4526790380477905,0.0,0.22828030586242676,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0580,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,11972,11981,11971,11982,10,601967,602424,602470,2,0.49952816054874527,0.7025158010979333,1.085672368297159,0.7844786024685457,0.6376200706450381,0.5451741004057984,0.2766686677932739,1.3648715019226074,1.6076234579086304,0.09871554374694824,0.16666102409362793,0.31788861751556396,26,0,Short
sub001-ses04-block4-game2_001::b0581,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12009,12015,12008,12016,7,603805,604087,604138,1,1.2706263331613346,1.209817084941745,1.2087735521410141,0.3329103989949275,0.35944503151992974,0.436529878523374,0.03711748123168945,0.0,1.3243529796600342,0.36134111881256104,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0582,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12021,12023,12020,12024,3,604379,604473,604518,5,1.2656118774256186,1.3456663291511135,1.0891132260751397,0.29935594260624127,0.23918268510058333,0.516341219334981,1.1208574771881104,0.0,0.0,0.10382986068725586,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0583,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12042,12063,12041,12064,22,605401,606446,606495,2,0.5800737225539385,0.43798261774287195,1.1440319670676722,0.7379893406660247,0.8305170170869483,0.40558157748621637,1.4305579662322998,0.0,0.023789525032043457,0.2487776279449463,0.0,0.1240084171295166,26,0,Short
sub001-ses04-block4-game2_001::b0584,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12076,12089,12075,12090,14,607104,607749,607797,2,0.8630378738169834,0.8984242870889821,1.058687082996035,0.4729876356795468,0.4740531773395366,0.5346817122654034,0.03790402412414551,0.0,0.0,0.1602855920791626,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0585,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12149,12155,12148,12156,7,610697,610987,611035,3,1.1634631464106975,1.1588552594714976,0.9614962630880558,0.14598753760596783,0.19201949334911889,0.5578939532363251,0.0,1.0707908868789673,1.1395548582077026,0.0,0.015104174613952637,0.1753377914428711,26,0,Short
sub001-ses04-block4-game2_001::b0586,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12178,12183,12177,12184,6,612147,612376,612424,2,0.4033201425495213,0.3434900112619162,1.147317812994714,0.848243638203792,0.8736653912354172,0.3690742196561323,1.0849909782409668,0.0,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0587,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12196,12204,12195,12205,9,613021,613416,613466,2,0.7966528575361895,0.9014708768341846,1.2319569433516795,0.642406392174407,0.5738369473325144,0.3986733978936606,0.14248573780059814,1.3067152500152588,0.3694702386856079,0.39566123485565186,0.3886868953704834,0.8248484134674072,26,0,Short
sub001-ses04-block4-game2_001::b0588,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12230,12255,12229,12256,26,614674,615878,615926,3,1.2728869725677718,1.3326201483883526,1.0429112417041713,0.3535361304872324,0.3487116590995652,0.4862796005499165,1.0246708393096924,0.06413638591766357,0.09801113605499268,0.0,0.0,0.08160114288330078,26,1,Long
sub001-ses04-block4-game2_001::b0589,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12291,12296,12290,12297,6,617675,617911,617957,2,0.5833821914797244,0.785277262258701,1.0831922627440331,0.7046592012099069,0.5762777546545809,0.5304483880423315,0.9591977596282959,0.0,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0590,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12327,12335,12326,12336,9,619438,619837,619884,2,0.9649739352100327,0.8843645729173272,0.8210098246290798,0.5049450434652797,0.5634962466022775,0.6706421434173148,1.120558738708496,1.3419475555419922,1.0653645992279053,0.259387731552124,0.3966459631919861,0.8167679905891418,26,0,Short
sub001-ses04-block4-game2_001::b0591,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12354,12372,12353,12373,19,620781,621666,621714,1,1.0053773597991935,0.7802336594279289,0.8021976681602411,0.5011601597345703,0.6093610811539779,0.6762389761950851,1.1760869026184082,0.702794075012207,0.0,0.0,0.23512470722198486,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0592,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12378,12393,12377,12394,16,621953,622663,622711,5,1.0659676263741376,1.2225886362807061,1.020738250504945,0.522726674927789,0.39186352717724116,0.5510929775532671,0.10120439529418945,0.11091983318328857,0.8148347735404968,0.0,0.3722177743911743,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0593,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12420,12441,12419,12442,22,623977,624969,625017,3,0.2821486096205371,0.2502302727047462,0.9827978978012086,0.9076885462274735,0.9180660780137142,0.6039210332841416,0.13127756118774414,1.3797101974487305,0.3273012638092041,0.08675116300582886,0.6173257827758789,0.20884454250335693,26,0,Short
sub001-ses04-block4-game2_001::b0594,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12447,12450,12446,12451,4,625252,625415,625464,2,0.7987523411771813,0.36777711457710893,0.5093974517801829,0.5523621409615482,0.8695954014213478,0.7960668104170984,0.0,1.1375858783721924,1.3754706382751465,0.0,0.5248221755027771,0.8044018745422363,26,0,Short
sub001-ses04-block4-game2_001::b0595,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12468,12488,12467,12489,21,626341,627288,627334,1,0.8702739716832752,0.6793957540584368,0.8792928130825304,0.5395049887862715,0.6296496121293406,0.5820252245643872,0.5923438668251038,0.0,0.865588903427124,0.9435474872589111,0.0,0.004819929599761963,26,0,Short
sub001-ses04-block4-game2_001::b0596,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12496,12498,12495,12499,3,627664,627753,627800,2,1.3589920801486803,1.3394917770594736,0.7946594115428159,0.3456186258928056,0.30143384286304387,0.6644145485760725,1.3946133852005005,0.0,0.0909758061170578,0.785861074924469,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0597,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12514,12525,12513,12526,12,628555,629086,629136,2,0.7304153026812532,0.9917758644111458,0.6631824900440972,0.6242697976453532,0.4441668318511942,0.7575231305561148,0.8674745559692383,0.0,0.48441505432128906,0.0,0.0,1.081373691558838,26,0,Short
sub001-ses04-block4-game2_001::b0598,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12539,12547,12538,12548,9,629789,630168,630216,1,0.8794639808277606,0.8629956238511135,0.8420351349045953,0.541557819876119,0.2267560293001774,0.6740424548891087,0.0,0.636090874671936,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0599,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12555,12567,12554,12568,13,630547,631122,631166,3,1.2324588986330478,1.2794912928916302,1.0973124483740369,0.34706958227745316,0.3611933912364843,0.22270994519626797,2.0441689491271973,0.0,0.0,0.8516253232955933,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0600,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12629,12757,12628,12758,129,634623,642141,642196,2,0.9537976287508383,0.41421696399482605,0.8898762721859285,0.46060943535731996,0.8437977106530273,0.6038940407463806,0.0013713613152503967,0.049835532903671265,0.04380911588668823,0.004226755350828171,0.006467416882514954,0.542138934135437,26,1,Long
sub001-ses04-block4-game2_001::b0601,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,12905,13015,12904,13016,111,649543,655013,655061,2,0.6595746430962226,0.8469968752195565,0.5874178649250559,0.6156851093818184,0.4576935236381887,0.7635105866321737,0.0,0.0,0.6223874092102051,0.0,0.0,1.2161281108856201,26,1,Long
sub001-ses04-block4-game2_001::b0602,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,13035,13038,13034,13039,4,656014,656161,656208,1,0.8192488650692196,1.0939890251091908,0.7556579686074736,0.47049610047604384,0.24698802576987217,0.6017995148025291,0.5338830947875977,2.9254560470581055,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0603,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,13044,13047,13043,13048,4,656469,656619,656676,1,0.9180565322263896,0.8971804597010266,0.7536699653943237,0.38233492176758005,0.41198693578958717,0.657699162460792,4.861083030700684,0.9822015762329102,0.11916005611419678,0.8451476097106934,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_001::b0604,test/sub001/ses-04/sub001-ses04-block4-game2_001.npy,sub001,04,4,2,001,13052,13055,13051,13056,4,656895,657071,657130,1,1.2895388836344486,1.5673235418048754,0.8824779482184711,0.16333153065540873,0.030624877072801926,0.10896401691007318,1.043487787246704,0.084781713783741,0.0012154057621955872,0.8625798523426056,0.0,0.0,26,0,Short
sub001-ses04-block8-game2_000::b0001,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,63,77,62,78,15,3246,3944,3991,2,0.6535961690741302,0.8312035452202376,0.3545470123180468,0.5326220861653657,0.4165567207817131,0.890032937929957,2.6100738048553467,2.6501102447509766,2.67853045463562,0.01167750358581543,0.03724789619445801,0.036459922790527344,26,0,Short
sub001-ses04-block8-game2_000::b0002,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,83,101,82,102,19,4247,5160,5212,2,0.8300137217902174,0.8233761168111577,0.7736109738207924,0.4124333491182085,0.4213286387906161,0.7070910758470742,0.007462263107299805,2.6837103366851807,2.6398327350616455,0.0,0.0,0.0,26,0,Short
sub001-ses04-block8-game2_000::b0003,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,110,121,109,122,12,5617,6181,6234,2,0.8034620166123253,0.7903432511101389,0.5437114504659302,0.2744493217709816,0.3982712103044253,0.8043573881615554,2.621565580368042,2.558220148086548,0.0,0.4405994415283203,0.0,0.0,26,0,Short
sub001-ses04-block8-game2_000::b0004,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,132,146,131,147,15,6729,7430,7479,1,0.8510469395783221,0.8962900269281344,0.6973993610545581,0.3701658543806704,0.386633606304356,0.701210686515204,0.0,3.3570148944854736,3.8214499950408936,0.0,0.0,0.010786056518554688,26,0,Short
sub001-ses04-block8-game2_000::b0005,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,152,161,151,162,10,7743,8192,8241,2,0.9664033113771378,0.8483961808978387,0.7698752396526141,0.4059212594185591,0.4604031549032692,0.6493716343655371,0.16048336029052734,0.22199296951293945,3.6191091537475586,0.056047916412353516,0.24360275268554688,0.0,26,0,Short
sub001-ses04-block8-game2_000::b0006,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,198,198,197,199,1,10045,10045,10095,1,0.7109356898751895,0.6124239121550826,0.7228515634821724,0.6403482189610321,0.7284108530965456,0.6865198404159283,4.527336120605469,0.0,0.18502092361450195,1.0991501808166504,0.0,0.30776214599609375,26,0,Short
sub001-ses04-block8-game2_000::b0007,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,204,211,203,212,8,10356,10709,10761,2,0.9443641400656396,0.87550889316876,0.890841429863064,0.40289772889317355,0.45007486344154923,0.6037266642135541,0.6132047176361084,0.0,0.06149482727050781,0.40004777908325195,0.0,0.04049825668334961,26,0,Short
sub001-ses04-block8-game2_000::b0008,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,260,272,259,273,13,13202,13812,13861,1,0.713077771877939,0.5045504071784732,0.9336433070376736,0.5996221980002256,0.7450700608858043,0.4601385558058333,0.07818961143493652,0.0,0.24720239639282227,0.0,0.0,0.1468052864074707,26,0,Short
sub001-ses04-block8-game2_000::b0009,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,278,298,277,299,21,14126,15159,15210,2,0.8563756229300745,0.8210730101636791,1.344774200829203,0.45966898226765235,0.4821785793614134,0.16038068418136858,5.034282207489014,4.931643962860107,0.05271291732788086,0.31990766525268555,0.5492401123046875,0.7572388648986816,26,0,Short
sub001-ses04-block8-game2_000::b0010,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,364,371,363,372,8,18565,18914,18962,2,0.6860142695931863,0.7557027580886299,1.0420836089622054,0.7207713283704565,0.6437348293023433,0.2778442331346319,0.0,0.25694894790649414,0.0,0.0,0.29555177688598633,0.0,26,0,Short
sub001-ses04-block8-game2_000::b0011,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,384,391,383,392,8,19560,19908,19958,1,0.8069659130634969,0.7601656669856379,0.9507799671116526,0.5505027301679597,0.5275886360993589,0.3004708709579742,0.0,4.585213661193848,4.004300117492676,0.0,0.18395423889160156,0.008857250213623047,26,0,Short
sub001-ses04-block8-game2_000::b0012,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,397,401,396,402,5,20219,20412,20461,1,0.7639325081653661,0.7328092652388728,0.9298206267013605,0.5116819143273399,0.5873452016467581,0.3427391722987277,0.08587002754211426,3.719161033630371,0.0,0.24477267265319824,0.17234373092651367,0.0,26,0,Short
sub001-ses04-block8-game2_000::b0013,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,406,409,405,410,4,20661,20815,20870,1,0.7712945366905324,0.8247123772344978,1.0033135385322745,0.5426001121185233,0.5725628159092083,0.10916671005718587,0.5004115104675293,0.0,0.02406024932861328,0.0,0.0,0.6926493644714355,26,0,Short
sub001-ses04-block8-game2_000::b0014,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,414,423,413,424,10,21081,21523,21577,1,0.825316877836133,0.8281294880981319,0.9490846354469448,0.5295123558228332,0.5455751071854311,0.2587298266899475,0.0,4.4914445877075195,0.12113428115844727,0.0,0.625920295715332,0.00612640380859375,26,0,Short
sub001-ses04-block8-game2_000::b0015,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,430,431,429,432,2,21881,21928,21977,1,0.7858845296325261,0.7614261167423542,1.0069476450987147,0.5312139923158579,0.5648378969843096,0.1529442524924347,3.932495594024658,3.564659357070923,0.0,0.12024569511413574,0.0,0.0,26,0,Short
sub001-ses04-block8-game2_000::b0016,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,436,437,435,438,2,22182,22225,22281,1,0.8489385798958119,1.205348493768525,1.0605205394970627,0.43040436330764537,0.07559289299440353,0.38448868825072524,0.0,2.9716835021972656,0.893735408782959,0.0,0.1461162567138672,0.0,26,0,Short
sub001-ses04-block8-game2_000::b0017,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,443,452,442,453,10,22535,22973,23022,1,1.0121090057207807,0.8259673434051158,1.0481858194032083,0.4635554585639946,0.5146593370752834,0.09122507905293537,0.4541440010070801,2.493612051010132,0.0,0.393237829208374,0.0,0.0,26,0,Short
sub001-ses04-block8-game2_000::b0018,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,461,462,460,463,2,23432,23484,23533,1,0.8061737805332566,0.8487350712454479,0.8346563567431404,0.5551133569147864,0.4335919259241644,0.4534881254014833,1.402053952217102,0.0,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block8-game2_000::b0019,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,469,471,468,472,3,23833,23938,23992,1,0.9356323333298996,0.9362117949850969,0.9872327695765278,0.4470834330035825,0.49407729036854475,0.4931817588549973,0.669468879699707,4.0235137939453125,1.7223269939422607,0.0,0.7391095161437988,0.0,26,0,Short
sub001-ses04-block8-game2_000::b0020,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,504,645,503,646,142,25727,33995,34047,2,0.8682992794646898,0.8916417503619305,0.7431196162602268,0.5159142016120276,0.41182818110214847,0.599234101024839,0.0,0.0011515617370605469,0.07332372665405273,0.0,0.06066446378827095,0.302884578704834,26,1,Long
sub001-ses04-block8-game2_000::b0021,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,654,663,653,664,10,34444,34895,34946,2,0.6702546433394427,0.6322804802965744,0.8537664285873562,0.655930585895522,0.6686098338513033,0.49041760894764014,0.04219198226928711,4.354986190795898,0.016718387603759766,0.33809852600097656,2.9414867162704468,0.24596166610717773,26,0,Short
sub001-ses04-block8-game2_000::b0022,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,04,8,2,000,670,682,669,683,13,35257,35853,35905,2,0.823846296300108,0.6439025649176842,0.8847614471753774,0.5792135418715285,0.6373601599497678,0.369971404304254,4.369026184082031,0.0,4.018597602844238,0.2960166931152344,0.0,0.09238910675048828,26,0,Short
